Id;Heure;Debit;Total;Pression;Densite
777;14:02:15;0;0;0;0
778;14:02:16;0;0;0;0
779;14:02:17;0;0;0;0
780;14:02:18;0;0;0;0
781;14:02:19;0;0;0;0
782;14:02:20;0;0;0;0
783;14:02:21;0;0;0;0
784;14:02:22;0;0;0;0
785;14:02:23;0;0;0;0
786;14:02:24;0;0;0;0
787;14:02:25;0;0;0;0
788;14:02:26;0;0;0;0
789;14:02:27;0;0;0;0
790;14:02:28;0;0;0;0
791;14:02:29;0;0;0;0
792;14:02:30;0;0;0;0
793;14:02:31;0;0;0;0
794;14:02:32;0;0;0;0
795;14:02:33;0;0;0;0
796;14:02:34;0;0;0;0
797;14:02:35;0;0;0;0
798;14:02:36;0;0;0;0
799;14:02:37;0;0;0;0
800;14:02:38;0;0;0;0
801;14:02:39;0;0;0;0
802;14:02:40;0;0;0;0
803;14:02:41;0;0;0;0
804;14:02:42;0;0;0;0
805;14:02:43;0;0;0;0
806;14:02:44;0;0;0;0
807;14:02:45;0;0;0;0
808;14:02:46;0;0;0;0
809;14:02:47;0;0;0;0
810;14:02:48;0;0;0;0
811;14:02:49;0;0;0;0
812;14:02:50;0;0;0;0
813;14:02:51;0;0;0;0
814;14:02:52;0;0;0;0
815;14:02:53;0;0;0;0
816;14:02:54;0;0;0;0
817;14:02:55;0;0;0;0
818;14:02:56;0;0;0;0
819;14:02:57;0;0;0;0
820;14:02:58;0;0;0;0
821;14:02:59;0;0;0;0
822;14:03:00;0;0;0;0
823;14:03:01;0;0;0;0
824;14:03:02;0;0;0;0
825;14:03:03;0;0;0;0
826;14:03:04;0;0;0;0
827;14:03:05;0;0;0;0
828;14:03:06;0;0;0;0
829;14:03:07;0;0;0;0
830;14:03:08;0;0;0;0
831;14:03:09;0;0;0;0
832;14:03:10;0;0;0;0
833;14:03:11;0;0;0;0
834;14:03:12;0;0;0;0
835;14:03:13;0;0;0;0
836;14:03:14;0;0;0;0
837;14:03:15;0;0;0;0
838;14:03:16;0;0;0;0
839;14:03:17;0;0;0;0
840;14:03:18;0;0;0;0
841;14:03:19;0;0;0;0
842;14:03:20;0;0;0;0
843;14:03:21;0;0;0;0
844;14:03:22;0;0;0;0
845;14:03:23;0;0;0;0
846;14:03:24;0;0;0;0
847;14:03:25;0;0;0;0
848;14:03:26;0;0;0;0
849;14:03:27;0;0;0;0
850;14:03:28;0;0;0;0
851;14:03:29;0;0;0;0
852;14:03:30;0;0;0;0
853;14:03:31;0;0;0;0
